Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_median,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_min,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_min,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_max,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_as-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_upcon-UC8km12kmRes-AWAGS_MAG_2019_contrast,Magmap2019-grid-tmi_rtp_upcon-UC24km30kmRes-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_upcon-UC24km30kmRes-AWAGS_MAG_2019_energy,Magmap2019-grid-tmi_rtp_upcon-UC36km42kmRes-AWAGS_MAG_2019_homogeneity,Magmap2019-grid-tmi_rtp_upcon-UC36km42kmRes-AWAGS_MAG_2019_energy,Magmap2019-grid-tmi_rtp_upcon-UC42km50kmRes-AWAGS_MAG_2019_energy,Gravmap2019-grid-dem_geoid_x_mean,Gravmap2019-grid-dem_geoid_x_std,Gravmap2019-grid-dem_geoid_y_mean,IntrusionsBndys_FaultedBndys,IntrusionsBndys_IntrusiveBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_LAO_Faulted boundary,MetamorphicIsograds,MetamorphicFacies_Benambran_Greenschist facies,MetamorphicFacies_Benambran_Null,MetamorphicFacies_Benambran_Subgreenschist facies,MetamorphicFacies_Benambran_Upper Greenschist,MetamorphicFacies_KanimblanTablelands_Greenschist facies,MetamorphicFacies_KanimblanTablelands_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Greenschist facies,MetamorphicFacies_Tabberabberan_Null,MetamorphicFacies_Tabberabberan_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Upper Greenschist,Intrusions_Tabberabberan_Granite,Intrusions_Tabberabberan_Granitic rock,Intrusions_Tabberabberan_Granodiorite,Intrusions_Tabberabberan_Igneous rock,Intrusions_Tabberabberan_Mafic igneous rock,Intrusions_Tabberabberan_Monzodiorite,Intrusions_Tabberabberan_Monzonite,Intrusions_Tabberabberan_Null,Intrusions_Tabberabberan_Rhyolite,RockUnits_LAO_Andesite,RockUnits_LAO_Basalt,RockUnits_LAO_Chert,RockUnits_LAO_Conglomerate,RockUnits_LAO_Dacite,RockUnits_LAO_Granite,RockUnits_LAO_Granodiorite,RockUnits_LAO_Igneous rock,RockUnits_LAO_Limestone,RockUnits_LAO_Monzodiorite,RockUnits_LAO_Monzonite,RockUnits_LAO_Mudstone,RockUnits_LAO_Null,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Quartzite,RockUnits_LAO_Rhyolite,RockUnits_LAO_Sandstone,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Shale,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Siltstone,RockUnits_LAO_Tonalite,RockUnits_LAO_Tuff and lapilli tuff,sample_weight,label
0.22447329913862563,0.04962575790304866,1.8925120728899438,0.9040157429612908,0.18713240460023273,-0.06387110729538037,0.21102042736315912,1.277201563206484,-0.8165575097179534,0.14193458982486298,0.09265108470729888,-0.38990612959147314,-0.1819559011760657,-0.236641727014274,0.5587043482204158,1.0243650513245268,-0.2795364757723315,0.1481717561371936,1.62215596673684,0.16895636238892678,0.25936197508249115,-0.038444939479465055,0.3122464767474194,0.039510710065610535,-0.12100900241513883,0.07049486385604704,0.30350603586563607,-0.8210186872456666,0.6711749554076055,-0.6763478206796122,-0.38958533632239545,-0.4922052406507058,0.35174722494385685,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.9285193426555444,0.9865421341436907,1.3018769044205722,0.09973175785343898,0.2951952801661247,-0.0037226803964512645,0.5873503976459566,-0.1943105620036139,-0.282254933085901,0.2392888604831849,-0.5376204653150028,-0.738404794118113,-0.657353420844284,-0.04727227525708892,-0.17643419113686276,0.556632021051429,0.6124085067200299,-0.07840613446552441,-0.4242779123303645,-0.17970669320728436,-0.2854316272163253,-0.1854693189522318,-0.15310973021947274,0.0459270455991283,-0.11907232446975377,0.06566281460271892,-0.4604482700579394,-0.30600073365122754,-0.04763434243062749,0.18237124386681347,-0.8282515581107017,-0.49212654331846567,0.020536644764139467,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0
-1.5951418540080742,0.48125016064890913,-1.09965016722354,-0.03439915345447352,0.5091279774266972,-0.027380078415778934,-0.7850389265712886,0.8558330752657749,-0.4489089849921233,-1.7425541538884934,-0.286477484571433,-0.6310915513633324,0.20098687462473244,-0.3443815457669829,0.441753329036411,0.7978552785045794,0.8109290205253054,-0.6859310688514927,-0.7612829759267895,-0.11963866774034386,-0.7891571470988312,-0.12082343134829304,-0.1844111832781514,0.047226980436896174,-0.11960778697854076,0.06886726093291627,-0.44810692202997904,-0.39251090381016723,0.5948365358730989,-0.5493746451104308,-0.7153306310806423,-0.4727202586722497,0.2831936059560111,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
2.0785661709215733,1.4845655254745744,-0.4247933687534134,0.3452779041894214,-0.5088979601533513,-0.06881325151412318,0.39614966441579486,0.25924795696078373,0.36061852828189056,0.07627010299238804,-0.10939240064839467,-0.2631138164609971,-1.2115704093662556,0.8906097251990733,-0.5736641054099512,-0.11210872967350066,0.7986790631962041,-0.003984806604268514,0.1268564102438581,-0.08400569375394386,0.47808559328620315,-0.07041433483396152,-0.10180119790979393,0.039224581236511916,-0.12054973287342502,0.07138463876945046,-0.7661618148939271,-0.14817348441619926,0.26906207469055415,-0.22089283161054873,-0.6091733092812815,-0.4858578130328939,-0.6017235072787918,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-1.090842979352639,0.780088358652277,-1.9552751580348355,0.3335721265377067,0.17267373161752952,-0.06881325151412318,-0.6870168550938879,0.46560107026185554,-0.4545502917048342,-1.402211153564281,0.36492533602682004,-0.29355079358103753,0.09406757125138258,0.35920912007336375,-0.04509643721194649,0.3204055241166048,0.7757676312319242,0.023779614636628685,-0.2986860181145251,-0.19144988700767138,-0.3641136735424673,-0.2075735580989427,-0.2095068770947324,0.04090843627322608,-0.12035394429204406,0.0708908398241173,-0.7674359284685428,-0.09938406070277733,0.07468066561556737,-0.4159148440285372,-0.6240438992626486,-0.4864059657293533,-0.6442355834357752,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
0.0983873694866091,-0.061302497360920374,1.3208347205793647,0.3942191769033656,0.963883245186225,0.09921304951032346,-0.24616094967263322,0.8646795696205835,0.5627383860607581,0.6710660136267753,-0.14756172128316647,-0.3134602187373407,-0.042944564658254705,-0.2605583937850176,-0.03919883523312401,0.12876297954762148,-0.03589791636071308,0.31156946488490955,0.03725083548275125,-0.12830319305417834,-0.09268336661544992,-0.18138795909096797,-0.17722741233197936,0.04092585995559672,-0.12112748571920447,0.0709649198880056,-0.565460020640364,-1.17516866358715,-0.21942114395659246,-0.7148479654189415,-0.5261460794568128,-0.4908480410572748,-0.6163323443267669,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-1.077928831112043,0.5118000858046535,-1.137471323199181,-0.055319590379930846,0.48292087743884554,-0.027380078415778934,-0.7372315210240444,1.1115595337282704,-0.4489089849921233,-1.7425541538884934,-0.23147779635235416,-0.640865304872815,0.23033594488526427,-0.2575635048544436,0.3949164400859394,0.7781121383237468,1.067777022957606,-0.6417800775230856,-0.819979804349435,-0.06692137365997836,-0.8173064939646745,-0.09716924333567163,-0.1621784648300138,0.047083218730065705,-0.11975812469132034,0.06899212531453823,-0.4001477279139825,-0.39531551093752215,0.611716261832863,-0.5676185331631874,-0.7112174981233544,-0.4811657272872896,0.26426897743041217,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.5863739334802782,0.65368055028916,-1.6951972997055982,0.3076738135757801,0.6502851725367492,-0.06881325151412318,-0.5747740790012957,0.6499543344017361,-0.4545502917048342,-0.3935303924377322,0.246483650151517,-0.10125120774905758,0.16281089576001914,-0.05322849643165317,0.18455424116946292,0.3201493770355758,0.40078989339069876,-0.2530173992580848,-0.4376472741747194,-0.1862191895017915,-0.40945510023837395,-0.19444554317632512,-0.18383649902763372,0.040413959046847144,-0.12030376045018373,0.0707637122655857,-0.7785774462978862,-0.06468622239260223,-0.03594047084966014,-0.5672844818604097,-0.6332830705491213,-0.49119930061133005,-0.7968677061712782,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
0.77678254799174,1.2136256025055152,-0.8978130455816425,-0.21388556375436163,1.2432840977433284,-0.0037226803964512645,-0.20466998504630324,0.8558121146232084,-0.282254933085901,0.2392888604831849,-0.28979518121334724,-0.49745578752931724,-0.6448801143745424,-0.01872732516295486,-0.04276252797192614,0.4446170991346456,0.618207297453231,0.39597628434329835,0.34748213392079036,-0.08113940291044103,-0.1730689651062679,-0.12970160197718578,-0.11182580943457564,0.04454219963789761,-0.11977359375587238,0.06726973265504198,-0.5241894334792517,-0.27654774093358253,-0.3895533462692047,-0.23111127485471877,-0.833991584938126,-0.474857385216682,-0.514945625691954,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
-0.7078945708679353,0.5903105240743423,-1.5224417688043343,0.2997048282467992,0.6912745391307081,-0.06881325151412318,-0.6134201690167446,0.6260382412332745,-0.4545502917048342,-0.3935303924377322,0.11811835874719359,-0.07304931323014625,0.28424839661057477,-0.059637460793831955,0.10418373528693073,0.28313673608615286,0.3984281820492625,-0.2653287453463898,-0.3019872925660237,-0.18255494989188348,-0.2158710774920819,-0.19207352550588194,-0.1508677050201889,0.039996808578233775,-0.12037384296605003,0.07119859518915286,-0.7768506304464778,-0.0525365173275983,-0.08594115036210233,-0.5958921641652007,-0.6298716744285527,-0.4904563850784476,-0.8059991044558632,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0
