X,Y
147.05,-35.449999999999946
147.10000000000002,-35.449999999999946
147.15000000000003,-35.449999999999946
147.20000000000005,-35.449999999999946
147.25000000000006,-35.449999999999946
147.30000000000007,-35.449999999999946
147.35000000000008,-35.449999999999946
147.4000000000001,-35.449999999999946
147.4500000000001,-35.449999999999946
147.5000000000001,-35.449999999999946
147.55000000000013,-35.449999999999946
147.60000000000014,-35.449999999999946
147.65000000000015,-35.449999999999946
147.70000000000016,-35.449999999999946
147.75000000000017,-35.449999999999946
147.80000000000018,-35.449999999999946
147.8500000000002,-35.449999999999946
147.9000000000002,-35.449999999999946
147.95000000000022,-35.449999999999946
148.00000000000023,-35.449999999999946
148.05000000000024,-35.449999999999946
148.10000000000025,-35.449999999999946
148.15000000000026,-35.449999999999946
148.20000000000027,-35.449999999999946
148.25000000000028,-35.449999999999946
148.3000000000003,-35.449999999999946
148.3500000000003,-35.449999999999946
148.40000000000032,-35.449999999999946
148.45000000000033,-35.449999999999946
148.50000000000034,-35.449999999999946
148.55000000000035,-35.449999999999946
148.60000000000036,-35.449999999999946
148.65000000000038,-35.449999999999946
148.7000000000004,-35.449999999999946
148.7500000000004,-35.449999999999946
148.8000000000004,-35.449999999999946
148.85000000000042,-35.449999999999946
148.90000000000043,-35.449999999999946
148.95000000000044,-35.449999999999946
149.00000000000045,-35.449999999999946
149.05000000000047,-35.449999999999946
149.10000000000048,-35.449999999999946
149.1500000000005,-35.449999999999946
149.2000000000005,-35.449999999999946
149.2500000000005,-35.449999999999946
149.30000000000052,-35.449999999999946
149.35000000000053,-35.449999999999946
149.40000000000055,-35.449999999999946
149.45000000000056,-35.449999999999946
149.50000000000057,-35.449999999999946
149.55000000000058,-35.449999999999946
149.6000000000006,-35.449999999999946
149.6500000000006,-35.449999999999946
149.7000000000006,-35.449999999999946
149.75000000000063,-35.449999999999946
149.80000000000064,-35.449999999999946
149.85000000000065,-35.449999999999946
149.90000000000066,-35.449999999999946
149.95000000000067,-35.449999999999946
147.05,-35.39999999999995
147.10000000000002,-35.39999999999995
147.15000000000003,-35.39999999999995
147.20000000000005,-35.39999999999995
147.25000000000006,-35.39999999999995
147.30000000000007,-35.39999999999995
147.35000000000008,-35.39999999999995
147.4000000000001,-35.39999999999995
147.4500000000001,-35.39999999999995
147.5000000000001,-35.39999999999995
147.55000000000013,-35.39999999999995
147.60000000000014,-35.39999999999995
147.65000000000015,-35.39999999999995
147.70000000000016,-35.39999999999995
147.75000000000017,-35.39999999999995
147.80000000000018,-35.39999999999995
147.8500000000002,-35.39999999999995
147.9000000000002,-35.39999999999995
147.95000000000022,-35.39999999999995
148.00000000000023,-35.39999999999995
148.05000000000024,-35.39999999999995
148.10000000000025,-35.39999999999995
148.15000000000026,-35.39999999999995
148.20000000000027,-35.39999999999995
148.25000000000028,-35.39999999999995
148.3000000000003,-35.39999999999995
148.3500000000003,-35.39999999999995
148.40000000000032,-35.39999999999995
148.45000000000033,-35.39999999999995
148.50000000000034,-35.39999999999995
148.55000000000035,-35.39999999999995
148.60000000000036,-35.39999999999995
148.65000000000038,-35.39999999999995
148.7000000000004,-35.39999999999995
148.7500000000004,-35.39999999999995
148.8000000000004,-35.39999999999995
148.85000000000042,-35.39999999999995
148.90000000000043,-35.39999999999995
148.95000000000044,-35.39999999999995
149.00000000000045,-35.39999999999995
149.05000000000047,-35.39999999999995
149.10000000000048,-35.39999999999995
149.1500000000005,-35.39999999999995
149.2000000000005,-35.39999999999995
149.2500000000005,-35.39999999999995
149.30000000000052,-35.39999999999995
149.35000000000053,-35.39999999999995
149.40000000000055,-35.39999999999995
149.45000000000056,-35.39999999999995
149.50000000000057,-35.39999999999995
149.55000000000058,-35.39999999999995
149.6000000000006,-35.39999999999995
149.6500000000006,-35.39999999999995
149.7000000000006,-35.39999999999995
149.75000000000063,-35.39999999999995
149.80000000000064,-35.39999999999995
149.85000000000065,-35.39999999999995
149.90000000000066,-35.39999999999995
149.95000000000067,-35.39999999999995
147.05,-35.34999999999995
147.10000000000002,-35.34999999999995
147.15000000000003,-35.34999999999995
147.20000000000005,-35.34999999999995
147.25000000000006,-35.34999999999995
147.30000000000007,-35.34999999999995
147.35000000000008,-35.34999999999995
147.4000000000001,-35.34999999999995
147.4500000000001,-35.34999999999995
147.5000000000001,-35.34999999999995
147.55000000000013,-35.34999999999995
147.60000000000014,-35.34999999999995
147.65000000000015,-35.34999999999995
147.70000000000016,-35.34999999999995
147.75000000000017,-35.34999999999995
147.80000000000018,-35.34999999999995
147.8500000000002,-35.34999999999995
147.9000000000002,-35.34999999999995
147.95000000000022,-35.34999999999995
148.00000000000023,-35.34999999999995
148.05000000000024,-35.34999999999995
148.10000000000025,-35.34999999999995
148.15000000000026,-35.34999999999995
148.20000000000027,-35.34999999999995
148.25000000000028,-35.34999999999995
148.3000000000003,-35.34999999999995
148.3500000000003,-35.34999999999995
148.40000000000032,-35.34999999999995
148.45000000000033,-35.34999999999995
148.50000000000034,-35.34999999999995
148.55000000000035,-35.34999999999995
148.60000000000036,-35.34999999999995
148.65000000000038,-35.34999999999995
148.7000000000004,-35.34999999999995
148.7500000000004,-35.34999999999995
148.8000000000004,-35.34999999999995
148.85000000000042,-35.34999999999995
148.90000000000043,-35.34999999999995
148.95000000000044,-35.34999999999995
149.00000000000045,-35.34999999999995
149.05000000000047,-35.34999999999995
149.10000000000048,-35.34999999999995
149.1500000000005,-35.34999999999995
149.2000000000005,-35.34999999999995
149.2500000000005,-35.34999999999995
149.30000000000052,-35.34999999999995
149.35000000000053,-35.34999999999995
149.40000000000055,-35.34999999999995
149.45000000000056,-35.34999999999995
149.50000000000057,-35.34999999999995
149.55000000000058,-35.34999999999995
149.6000000000006,-35.34999999999995
149.6500000000006,-35.34999999999995
149.7000000000006,-35.34999999999995
149.75000000000063,-35.34999999999995
149.80000000000064,-35.34999999999995
149.85000000000065,-35.34999999999995
149.90000000000066,-35.34999999999995
149.95000000000067,-35.34999999999995
147.05,-35.299999999999955
147.10000000000002,-35.299999999999955
147.15000000000003,-35.299999999999955
147.20000000000005,-35.299999999999955
147.25000000000006,-35.299999999999955
147.30000000000007,-35.299999999999955
147.35000000000008,-35.299999999999955
147.4000000000001,-35.299999999999955
147.4500000000001,-35.299999999999955
147.5000000000001,-35.299999999999955
147.55000000000013,-35.299999999999955
147.60000000000014,-35.299999999999955
147.65000000000015,-35.299999999999955
147.70000000000016,-35.299999999999955
147.75000000000017,-35.299999999999955
147.80000000000018,-35.299999999999955
147.8500000000002,-35.299999999999955
147.9000000000002,-35.299999999999955
147.95000000000022,-35.299999999999955
148.00000000000023,-35.299999999999955
148.05000000000024,-35.299999999999955
148.10000000000025,-35.299999999999955
148.15000000000026,-35.299999999999955
148.20000000000027,-35.299999999999955
148.25000000000028,-35.299999999999955
148.3000000000003,-35.299999999999955
148.3500000000003,-35.299999999999955
148.40000000000032,-35.299999999999955
148.45000000000033,-35.299999999999955
148.50000000000034,-35.299999999999955
148.55000000000035,-35.299999999999955
148.60000000000036,-35.299999999999955
148.65000000000038,-35.299999999999955
148.7000000000004,-35.299999999999955
148.7500000000004,-35.299999999999955
148.8000000000004,-35.299999999999955
148.85000000000042,-35.299999999999955
148.90000000000043,-35.299999999999955
148.95000000000044,-35.299999999999955
149.00000000000045,-35.299999999999955
149.05000000000047,-35.299999999999955
149.10000000000048,-35.299999999999955
149.1500000000005,-35.299999999999955
149.2000000000005,-35.299999999999955
149.2500000000005,-35.299999999999955
149.30000000000052,-35.299999999999955
149.35000000000053,-35.299999999999955
149.40000000000055,-35.299999999999955
149.45000000000056,-35.299999999999955
149.50000000000057,-35.299999999999955
149.55000000000058,-35.299999999999955
149.6000000000006,-35.299999999999955
149.6500000000006,-35.299999999999955
149.7000000000006,-35.299999999999955
149.75000000000063,-35.299999999999955
149.80000000000064,-35.299999999999955
149.85000000000065,-35.299999999999955
149.90000000000066,-35.299999999999955
149.95000000000067,-35.299999999999955
147.05,-35.24999999999996
147.10000000000002,-35.24999999999996
147.15000000000003,-35.24999999999996
147.20000000000005,-35.24999999999996
147.25000000000006,-35.24999999999996
147.30000000000007,-35.24999999999996
147.35000000000008,-35.24999999999996
147.4000000000001,-35.24999999999996
147.4500000000001,-35.24999999999996
147.5000000000001,-35.24999999999996
147.55000000000013,-35.24999999999996
147.60000000000014,-35.24999999999996
147.65000000000015,-35.24999999999996
147.70000000000016,-35.24999999999996
147.75000000000017,-35.24999999999996
147.80000000000018,-35.24999999999996
147.8500000000002,-35.24999999999996
147.9000000000002,-35.24999999999996
147.95000000000022,-35.24999999999996
148.00000000000023,-35.24999999999996
148.05000000000024,-35.24999999999996
148.10000000000025,-35.24999999999996
148.15000000000026,-35.24999999999996
148.20000000000027,-35.24999999999996
148.25000000000028,-35.24999999999996
148.3000000000003,-35.24999999999996
148.3500000000003,-35.24999999999996
148.40000000000032,-35.24999999999996
148.45000000000033,-35.24999999999996
148.50000000000034,-35.24999999999996
148.55000000000035,-35.24999999999996
148.60000000000036,-35.24999999999996
148.65000000000038,-35.24999999999996
148.7000000000004,-35.24999999999996
148.7500000000004,-35.24999999999996
148.8000000000004,-35.24999999999996
148.85000000000042,-35.24999999999996
148.90000000000043,-35.24999999999996
148.95000000000044,-35.24999999999996
149.00000000000045,-35.24999999999996
149.05000000000047,-35.24999999999996
149.10000000000048,-35.24999999999996
149.1500000000005,-35.24999999999996
149.2000000000005,-35.24999999999996
149.2500000000005,-35.24999999999996
149.30000000000052,-35.24999999999996
149.35000000000053,-35.24999999999996
149.40000000000055,-35.24999999999996
149.45000000000056,-35.24999999999996
149.50000000000057,-35.24999999999996
149.55000000000058,-35.24999999999996
149.6000000000006,-35.24999999999996
149.6500000000006,-35.24999999999996
149.7000000000006,-35.24999999999996
149.75000000000063,-35.24999999999996
149.80000000000064,-35.24999999999996
149.85000000000065,-35.24999999999996
149.90000000000066,-35.24999999999996
149.95000000000067,-35.24999999999996
147.05,-35.19999999999996
147.10000000000002,-35.19999999999996
147.15000000000003,-35.19999999999996
147.20000000000005,-35.19999999999996
147.25000000000006,-35.19999999999996
147.30000000000007,-35.19999999999996
147.35000000000008,-35.19999999999996
147.4000000000001,-35.19999999999996
147.4500000000001,-35.19999999999996
147.5000000000001,-35.19999999999996
147.55000000000013,-35.19999999999996
147.60000000000014,-35.19999999999996
147.65000000000015,-35.19999999999996
147.70000000000016,-35.19999999999996
147.75000000000017,-35.19999999999996
147.80000000000018,-35.19999999999996
147.8500000000002,-35.19999999999996
147.9000000000002,-35.19999999999996
147.95000000000022,-35.19999999999996
148.00000000000023,-35.19999999999996
148.05000000000024,-35.19999999999996
148.10000000000025,-35.19999999999996
148.15000000000026,-35.19999999999996
148.20000000000027,-35.19999999999996
148.25000000000028,-35.19999999999996
148.3000000000003,-35.19999999999996
148.3500000000003,-35.19999999999996
148.40000000000032,-35.19999999999996
148.45000000000033,-35.19999999999996
148.50000000000034,-35.19999999999996
148.55000000000035,-35.19999999999996
148.60000000000036,-35.19999999999996
148.65000000000038,-35.19999999999996
148.7000000000004,-35.19999999999996
148.7500000000004,-35.19999999999996
148.8000000000004,-35.19999999999996
148.85000000000042,-35.19999999999996
148.90000000000043,-35.19999999999996
148.95000000000044,-35.19999999999996
149.00000000000045,-35.19999999999996
149.05000000000047,-35.19999999999996
149.10000000000048,-35.19999999999996
